Page,ID,Result,England,France,Italy,Germany,Austria,Turkey,Russia
2899,74591,1,0,0,0,0,1,0,0
2899,76357,2,0,2,0,0,0,2,0
2899,76854,1,0,0,1,0,0,0,0
2899,76054,4,4,0,4,0,4,4,0
2899,75415,1,0,0,0,0,1,0,0
2899,76066,2,2,0,2,0,0,0,0
2899,75541,1,0,0,0,0,1,0,0
2899,77711,1,1,0,0,0,0,0,0
2899,76069,2,2,2,0,0,0,0,0
2899,76643,2,0,0,0,2,2,0,0
2899,77923,7,7,7,7,7,7,7,7
2899,77847,1,1,0,0,0,0,0,0
2900,75505,3,0,0,3,0,3,0,3
2900,75618,1,0,0,0,1,0,0,0
2900,76891,1,1,0,0,0,0,0,0
2900,77651,1,0,0,0,0,0,1,0
2900,77044,1,0,0,0,0,0,0,1
2900,77173,1,0,0,0,0,0,0,1
2900,70185,1,0,0,0,0,0,0,1
2900,74142,1,0,0,0,0,0,1,0
2900,74182,1,0,1,0,0,0,0,0
2900,77134,1,0,0,1,0,0,0,0
2900,63103,3,0,3,3,0,0,0,3
2900,75563,1,0,0,0,0,0,0,1
2901,76938,1,0,1,0,0,0,0,0
2901,76122,1,0,0,0,0,1,0,0
2901,76644,1,1,0,0,0,0,0,0
2901,76413,1,0,0,0,1,0,0,0
2901,77845,1,1,0,0,0,0,0,0
2901,76859,1,1,0,0,0,0,0,0
2901,75902,3,0,0,0,3,3,3,0
2901,77571,4,0,4,4,0,0,4,4
2901,77206,1,0,1,0,0,0,0,0
2901,76090,3,3,0,0,0,0,3,3
2901,77107,1,0,0,0,0,0,0,1
2901,77035,6,0,6,6,6,6,6,6
2902,75736,1,0,0,0,0,1,0,0
2902,71789,4,4,4,4,0,4,0,0
2902,77751,2,0,2,0,0,0,2,0
2902,74488,2,2,0,0,0,0,2,0
2902,77816,1,1,0,0,0,0,0,0
2902,74247,2,2,0,0,0,0,2,0
2902,76160,1,0,1,0,0,0,0,0
2902,76254,3,0,3,0,0,0,3,3
2902,77703,1,1,0,0,0,0,0,0
2902,76323,1,0,1,0,0,0,0,0
2902,77776,1,1,0,0,0,0,0,0
2902,75864,1,0,0,1,0,0,0,0
2903,77698,1,1,0,0,0,0,0,0
2903,73345,1,0,0,1,0,0,0,0
2903,76442,1,0,0,0,0,0,1,0
2903,72592,2,0,2,0,0,0,2,0
2903,76407,1,0,0,1,0,0,0,0
2903,77792,1,1,0,0,0,0,0,0
2903,76403,1,0,0,0,0,0,1,0
2903,76379,3,0,3,0,3,0,3,0
2903,73738,1,0,0,0,0,0,1,0
2903,73599,5,5,0,5,5,5,0,5
2903,75750,1,0,1,0,0,0,0,0
2903,76701,1,0,0,0,1,0,0,0
2903,76629,2,0,0,0,2,0,0,2
2904,76771,1,0,0,0,0,0,0,1
2904,75724,1,0,0,0,0,1,0,0
2904,75677,1,0,0,0,0,1,0,0
2904,76638,1,0,0,0,0,0,0,1
2904,77657,1,1,0,0,0,0,0,0
2904,77656,1,1,0,0,0,0,0,0
2904,77489,6,6,6,0,6,6,6,6
2904,77623,1,1,0,0,0,0,0,0
2904,76571,3,3,0,0,0,3,3,0
2904,76495,2,0,0,0,2,0,2,0
2904,76841,2,0,0,2,0,0,0,2
2905,76992,1,1,0,0,0,0,0,0
2905,77628,1,0,0,0,0,1,0,0
2905,69290,3,3,0,0,0,3,3,0
2905,76263,3,3,0,0,3,3,0,0
2905,74154,3,3,0,3,0,0,0,3
2905,77610,1,0,0,0,0,1,0,0
2905,77654,6,6,6,0,6,6,6,6
2905,77221,1,0,0,0,0,0,0,1
2905,76320,1,0,0,0,0,0,1,0
2905,76204,1,0,1,0,0,0,0,0
2905,73545,5,5,5,5,5,0,5,0
2905,77597,6,6,6,0,6,6,6,6
2906,74632,1,1,0,0,0,0,0,0
2906,77645,1,1,0,0,0,0,0,0
2906,75313,1,0,0,0,0,0,0,1
2906,77624,1,1,0,0,0,0,0,0
2906,77612,1,0,0,0,0,1,0,0
2906,77582,1,1,0,0,0,0,0,0
2906,75068,1,0,0,0,1,0,0,0
2906,77561,1,1,0,0,0,0,0,0
2906,76214,1,0,0,0,0,0,0,1
2906,77586,1,0,0,0,0,1,0,0
2906,76212,1,0,0,0,0,0,1,0
2906,75401,3,3,3,0,0,3,0,0
2906,71604,4,4,0,4,4,0,4,0
2907,77536,6,6,6,0,6,6,6,6
2907,74423,1,0,0,0,1,0,0,0
2907,74683,2,2,2,0,0,0,0,0
2907,76103,1,0,1,0,0,0,0,0
2907,70357,2,2,0,0,0,0,0,2
2907,77522,1,0,0,0,0,1,0,0
2907,73861,2,2,0,0,0,0,0,2
2907,77546,1,0,0,0,0,1,0,0
2907,75807,3,0,3,0,0,3,3,0
2907,76664,3,3,0,3,0,0,3,0
2907,75907,2,2,0,2,0,0,0,0
2907,74964,4,4,0,4,4,4,0,0
2907,77272,1,0,0,0,0,0,1,0
2907,75753,1,0,0,0,0,0,0,1
2907,77178,1,0,0,0,0,0,1,0
2908,77141,1,0,0,0,1,0,0,0
2908,71467,1,0,0,1,0,0,0,0
2908,73968,2,0,0,2,2,0,0,0
2908,72148,3,3,3,0,0,3,0,0
2908,74980,3,0,0,0,3,3,3,0
2908,74968,1,0,0,1,0,0,0,0
2908,75423,2,2,0,0,0,0,2,0
2908,74998,1,0,1,0,0,0,0,0
2908,75263,4,4,0,0,4,0,4,4
2908,76387,1,0,0,0,0,0,0,1
2908,75992,1,0,0,0,1,0,0,0
2908,73772,1,0,0,0,0,1,0,0
2908,77360,6,6,6,0,6,6,6,6
2908,76221,2,2,0,0,2,0,0,0
2909,76888,2,0,0,2,0,2,0,0
2909,74588,1,0,0,0,0,0,1,0
2909,76433,1,0,0,0,0,1,0,0
2909,73572,1,0,0,1,0,0,0,0
2909,75248,2,2,0,0,2,0,0,0
2909,74328,1,0,0,0,0,1,0,0
2909,75865,1,0,0,0,0,1,0,0
2909,76385,1,0,0,0,0,0,0,1
2909,77528,1,1,0,0,0,0,0,0
2909,76153,1,1,0,0,0,0,0,0
2909,77501,1,0,0,0,0,1,0,0
2909,76825,2,0,2,0,0,2,0,0
2909,77441,1,1,0,0,0,0,0,0
2909,73513,1,0,1,0,0,0,0,0
2910,73782,2,2,0,0,0,0,0,2
2910,76733,3,0,3,0,3,0,3,0
2910,77354,6,6,6,0,6,6,6,6
2910,77201,1,1,0,0,0,0,0,0
2910,77392,6,6,6,0,6,6,6,6
2910,77421,1,1,0,0,0,0,0,0
2910,76507,1,0,0,0,0,1,0,0
2910,75112,3,3,0,0,0,3,3,0
2910,77180,1,0,0,0,0,1,0,0
2910,76473,1,0,1,0,0,0,0,0
2910,77356,1,0,0,0,0,1,0,0
2910,75479,3,3,3,0,0,3,0,0
2910,74805,1,0,0,0,1,0,0,0
2910,77336,1,0,0,0,0,1,0,0
2910,77166,2,0,0,0,0,2,0,2
2911,74845,1,0,1,0,0,0,0,0
2911,75266,2,0,0,0,2,0,0,2
2911,77393,1,0,0,0,0,1,0,0
2911,74972,2,0,2,0,0,0,2,0
2911,77387,1,0,0,0,0,1,0,0
2911,76998,1,0,0,0,0,1,0,0
2911,77312,3,0,3,0,3,0,3,0
2911,75801,3,0,0,3,3,0,0,3
2911,74540,1,0,0,0,0,1,0,0
2911,75584,2,2,2,0,0,0,0,0
2911,76363,1,0,0,0,0,0,0,1
2911,75868,1,0,1,0,0,0,0,0
2911,76431,1,0,0,0,0,0,1,0
2911,77091,1,0,0,0,0,1,0,0
2912,76394,1,1,0,0,0,0,0,0
2912,77350,1,1,0,0,0,0,0,0
2912,76284,3,3,0,0,3,0,3,0
2912,77409,2,0,2,0,0,0,2,0
2912,75038,1,0,0,0,0,0,1,0
2912,76313,1,0,0,0,0,1,0,0
2912,77006,1,0,0,0,0,1,0,0
2912,76563,1,0,0,0,1,0,0,0
2912,76508,1,0,0,0,0,0,1,0
2912,76291,1,0,0,0,0,0,0,1
2912,76290,2,0,0,0,2,0,2,0
2912,74988,1,0,0,0,1,0,0,0
2912,74301,2,0,2,0,2,0,0,0
2913,77208,1,1,0,0,0,0,0,0
2913,75831,2,0,0,0,2,2,0,0
2913,75016,2,2,0,0,0,0,0,2
2913,76005,3,3,0,3,0,0,0,3
2913,75638,1,0,0,0,1,0,0,0
2913,75879,3,0,3,0,3,3,0,0
2913,76119,1,0,0,0,0,1,0,0
2913,74945,1,0,0,0,0,0,0,1
2913,69907,1,0,1,0,0,0,0,0
2913,77321,6,6,6,0,6,6,6,6
2913,77288,1,1,0,0,0,0,0,0
2913,76445,1,0,0,0,0,0,0,1
2913,75605,3,0,3,0,0,0,3,3
2914,76378,3,3,0,0,3,3,0,0
2914,77283,1,0,0,0,0,1,0,0
2914,77183,1,0,1,0,0,0,0,0
2914,73931,3,0,0,3,3,0,3,0
2914,76316,1,0,1,0,0,0,0,0
2914,76288,3,0,0,0,3,0,3,3
2914,75069,1,0,0,0,0,0,0,1
2914,71964,1,0,0,0,1,0,0,0
2914,74492,1,0,0,0,0,1,0,0
2914,73134,3,0,0,3,3,3,0,0
2914,76594,1,0,0,0,0,1,0,0
2914,76533,1,0,0,1,0,0,0,0
2914,75809,1,0,0,0,1,0,0,0
2915,77279,1,1,0,0,0,0,0,0
2915,68005,1,0,0,0,0,0,0,1
2915,76552,1,1,0,0,0,0,0,0
2915,75922,1,0,0,0,0,0,1,0
2915,75213,2,0,2,0,0,0,0,2
2915,76884,3,3,0,0,3,0,3,0
2915,73735,3,3,0,3,0,0,0,3
2915,77015,1,0,0,0,0,1,0,0
2915,77117,1,1,0,0,0,0,0,0
2915,77194,1,1,0,0,0,0,0,0
2915,75031,1,0,0,0,1,0,0,0
2915,77059,1,0,0,0,0,1,0,0
2915,77053,1,1,0,0,0,0,0,0
2915,76173,2,0,0,0,0,2,2,0
2916,76235,3,3,3,0,0,0,3,0
2916,76860,1,0,1,0,0,0,0,0
2916,72911,1,1,0,0,0,0,0,0
2916,76945,2,0,2,0,0,2,0,0
2916,76257,1,0,0,0,0,0,1,0
2916,77030,4,0,0,4,4,0,4,4
2916,76278,1,0,1,0,0,0,0,0
2916,75088,1,0,0,0,1,0,0,0
2916,74966,1,0,0,1,0,0,0,0
2916,76366,3,0,0,3,3,3,0,0
2916,77075,1,1,0,0,0,0,0,0
2916,76156,3,0,3,3,0,0,0,3
2916,75237,1,0,0,0,0,0,1,0
2916,77033,6,6,6,0,6,6,6,6
2916,77203,1,0,0,0,0,1,0,0
2917,72970,1,1,0,0,0,0,0,0
2917,75529,1,0,0,0,0,0,1,0
2917,75640,1,0,0,0,0,0,1,0
2917,76039,3,3,0,0,0,0,3,3
2917,76036,3,0,0,3,3,3,0,0
2917,75866,2,0,0,0,0,0,2,2
2917,76544,3,0,3,0,3,0,3,0
2917,75583,3,0,3,0,3,0,3,0
2917,76844,1,0,0,0,0,0,0,1
2917,74908,4,4,0,4,0,0,4,4
2917,75892,5,0,5,0,5,5,5,5
2917,77193,1,0,0,0,0,1,0,0
2917,76004,1,0,0,0,0,0,0,1
2917,73975,1,0,0,0,0,1,0,0
2917,75109,1,0,0,0,0,0,1,0
2918,70218,3,0,3,3,0,3,0,0
2918,74117,2,2,0,0,0,0,0,2
2918,76412,1,1,0,0,0,0,0,0
2918,72826,1,0,0,0,0,0,0,1
2918,75538,1,0,0,0,0,1,0,0
2918,73587,2,0,0,0,0,0,2,2
2918,74457,3,3,0,3,3,0,0,0
2918,76343,1,0,1,0,0,0,0,0
2918,76018,3,3,3,0,0,0,3,0
2918,75443,3,0,3,3,0,0,0,3
2918,77073,1,1,0,0,0,0,0,0
2918,75218,2,0,0,0,2,0,2,0
2918,76270,1,0,1,0,0,0,0,0
2918,75127,2,2,2,0,0,0,0,0
2919,75326,3,0,3,0,0,3,3,0
2919,76006,4,4,0,4,4,0,4,0
2919,75813,1,0,1,0,0,0,0,0
2919,74309,1,0,0,0,0,1,0,0
2919,76777,1,0,0,0,0,1,0,0
2919,76764,6,6,6,0,6,6,6,6
2919,76186,2,0,0,0,0,0,2,2
2919,75170,3,3,3,0,3,0,0,0
2919,74524,3,0,3,0,3,0,0,3
2919,76130,6,6,6,0,6,6,6,6
2919,76755,1,1,0,0,0,0,0,0
2919,74229,3,3,0,0,0,3,3,0
2919,76033,1,0,0,0,0,0,0,1
2919,75973,1,0,0,0,0,0,0,1
2919,76906,1,0,0,0,0,1,0,0
2920,76855,1,1,0,0,0,0,0,0
2920,76386,2,0,0,0,2,0,2,0
2920,76873,1,1,0,0,0,0,0,0
2920,76654,1,0,0,0,0,0,1,0
2920,71884,3,0,0,0,3,0,3,3
2920,73875,1,0,0,0,1,0,0,0
2920,75094,1,0,1,0,0,0,0,0
2920,76532,3,0,3,0,3,3,0,0
2920,76929,1,0,0,0,0,1,0,0
2920,76913,1,1,0,0,0,0,0,0
2920,76110,3,3,3,0,3,0,0,0
2920,74883,3,0,0,3,3,0,3,0
2920,75378,5,5,5,5,5,0,0,5
2920,75451,1,0,1,0,0,0,0,0
2920,75734,1,1,0,0,0,0,0,0
2921,76494,1,1,0,0,0,0,0,0
2921,75455,1,0,0,0,1,0,0,0
2921,75446,1,0,0,0,0,0,1,0
2921,76426,1,1,0,0,0,0,0,0
2921,76139,1,0,0,0,0,1,0,0
2921,76962,1,0,0,0,0,0,0,1
2921,76424,1,0,0,0,0,0,1,0
2921,74991,1,0,1,0,0,0,0,0
2921,75949,1,0,0,0,0,1,0,0
2921,74773,3,0,3,0,0,3,0,3
2921,75139,3,0,3,0,3,3,0,0
2921,74349,1,0,0,0,0,0,0,1
2921,75917,1,0,0,0,0,1,0,0
2921,74837,1,0,1,0,0,0,0,0
2921,76099,3,3,0,0,0,0,3,3
2922,76732,1,0,0,0,0,1,0,0
2922,75634,1,0,0,0,0,1,0,0
2922,75947,1,0,0,0,1,0,0,0
2922,75568,3,0,3,0,3,0,0,3
2922,73928,1,0,0,0,0,1,0,0
2922,75034,1,0,1,0,0,0,0,0
2922,75025,1,0,1,0,0,0,0,0
2922,70990,2,2,2,0,0,0,0,0
2922,76800,1,1,0,0,0,0,0,0
2922,75490,3,3,0,0,3,0,3,0
2922,74983,1,0,0,1,0,0,0,0
2923,76091,1,0,0,0,0,1,0,0
2923,75445,1,0,1,0,0,0,0,0
2923,75626,3,0,3,3,3,0,0,0
2923,72224,1,0,0,1,0,0,0,0
2923,76616,1,0,0,0,0,1,0,0
2923,75935,1,0,0,0,0,0,1,0
2923,72751,1,0,0,0,1,0,0,0
2923,76129,1,1,0,0,0,0,0,0
2923,76007,1,1,0,0,0,0,0,0
2923,74230,3,3,3,0,3,0,0,0
2923,74494,2,0,2,0,0,0,2,0
2923,76434,1,1,0,0,0,0,0,0
2923,74846,1,0,0,0,0,0,0,1
2923,76044,1,0,0,0,0,1,0,0
2923,75521,1,0,1,0,0,0,0,0
2924,76877,1,0,0,0,0,1,0,0
2924,75214,1,1,0,0,0,0,0,0
2924,76581,1,1,0,0,0,0,0,0
2924,72804,1,0,0,0,0,0,1,0
2924,75965,1,0,0,0,0,1,0,0
2924,75819,1,0,0,0,1,0,0,0
2924,73892,1,0,1,0,0,0,0,0
2924,75231,2,0,0,0,0,0,2,2
2924,76457,4,0,4,4,0,0,4,4
2924,73135,3,3,0,3,0,0,0,3
2924,73192,1,0,0,0,0,0,1,0
2924,71527,2,0,0,2,0,2,0,0
2924,74949,1,0,1,0,0,0,0,0
2925,71024,3,0,3,0,3,0,0,3
2925,75845,1,0,0,0,0,1,0,0
2925,76297,1,0,1,0,0,0,0,0
2925,73585,1,1,0,0,0,0,0,0
2925,74790,3,3,0,0,0,3,3,0
2925,76892,1,0,0,0,0,1,0,0
2925,75986,3,0,3,0,3,0,0,3
2925,74190,1,0,0,0,1,0,0,0
2925,76031,3,3,0,0,3,3,0,0
2925,75764,1,1,0,0,0,0,0,0
2925,75075,3,0,3,3,0,0,0,3
2925,75077,4,4,0,0,4,4,4,0
2925,75713,2,0,2,0,0,0,2,0
2925,69716,1,0,0,0,1,0,0,0
2925,76787,7,7,7,7,7,7,7,7
2926,76849,1,1,0,0,0,0,0,0
2926,75597,1,0,0,0,0,1,0,0
2926,76115,1,0,0,0,0,0,1,0
2926,74973,1,0,0,0,0,1,0,0
2926,75709,2,0,0,2,2,0,0,0
2926,75283,1,0,0,0,1,0,0,0
2926,74965,1,0,0,0,0,1,0,0
2926,75783,1,0,0,1,0,0,0,0
2926,76815,1,0,0,0,0,1,0,0
2926,76011,1,1,0,0,0,0,0,0
2926,75780,3,3,0,0,0,3,3,0
2926,73940,1,0,0,0,0,0,0,1
2926,76512,4,0,4,4,0,4,0,4
2926,74501,1,0,0,0,0,1,0,0
2926,76078,1,0,1,0,0,0,0,0
2927,73480,3,3,0,3,3,0,0,0
2927,74027,1,0,0,1,0,0,0,0
2927,76856,6,6,6,0,6,6,6,6
2927,76823,1,0,0,1,0,0,0,0
2927,74697,1,0,0,0,0,0,0,1
2927,75126,1,0,0,0,1,0,0,0
2927,74580,1,0,0,0,1,0,0,0
2927,75661,2,0,2,0,0,0,2,0
2927,75397,1,0,0,1,0,0,0,0
2927,76147,2,0,0,0,2,2,0,0
2927,73019,1,0,0,0,0,0,1,0
2927,75955,1,1,0,0,0,0,0,0
2928,71974,1,0,0,0,1,0,0,0
2928,76735,1,0,0,0,0,1,0,0
2928,76456,1,1,0,0,0,0,0,0
2928,76813,1,0,0,0,0,1,0,0
2928,76074,2,2,0,0,2,0,0,0
2928,75964,1,1,0,0,0,0,0,0
2928,74848,3,3,3,0,3,0,0,0
2928,74006,1,0,0,1,0,0,0,0
2928,76818,7,7,7,7,7,7,7,7
2928,76622,1,0,0,0,0,1,0,0
2928,74399,1,0,0,0,0,0,0,1
2928,73833,1,1,0,0,0,0,0,0
2928,76788,7,7,7,7,7,7,7,7
2928,75870,2,0,0,2,0,2,0,0
2929,76802,3,3,3,0,0,0,0,3
2929,75722,1,0,0,0,0,1,0,0
2929,74085,1,0,1,0,0,0,0,0
2929,76144,1,0,0,0,0,0,0,1
2929,74955,1,0,0,0,0,1,0,0
2929,76577,1,0,0,0,0,1,0,0
2929,76587,6,6,6,0,6,6,6,6
2929,75545,3,3,0,3,0,3,0,0
2929,75759,1,1,0,0,0,0,0,0
2929,76796,4,0,4,0,4,4,4,0
2929,74561,1,0,0,0,1,0,0,0
2929,76529,1,0,0,0,0,1,0,0
2929,74999,2,0,0,0,0,2,2,0
2929,73642,2,2,2,0,0,0,0,0
2929,76579,1,1,0,0,0,0,0,0
2930,75454,1,0,0,0,0,0,0,1
2930,76731,1,1,0,0,0,0,0,0
2930,76051,4,0,4,4,0,4,0,4
2930,75604,1,0,0,0,1,0,0,0
2930,76491,6,6,6,0,6,6,6,6
2930,75598,5,5,5,5,0,5,0,5
2930,75805,1,0,1,0,0,0,0,0
2930,76711,6,6,6,0,6,6,6,6
2930,74519,1,0,0,0,0,0,1,0
2930,76564,1,0,0,0,0,1,0,0
2930,76449,1,1,0,0,0,0,0,0
2930,76753,1,0,0,0,0,1,0,0
2930,75502,1,0,0,1,0,0,0,0
2931,71709,3,0,3,0,0,3,3,0
2931,74412,1,0,0,0,0,0,1,0
2931,76190,1,1,0,0,0,0,0,0
2931,75850,2,0,0,0,2,0,0,2
2931,76575,6,6,6,0,6,6,6,6
2931,73804,4,4,4,0,0,4,0,4
2931,73560,1,0,0,0,0,1,0,0
2931,75665,1,0,0,0,1,0,0,0
2931,76725,1,1,0,0,0,0,0,0
2931,74296,1,0,0,0,0,1,0,0
2931,76728,1,0,0,0,0,1,0,0
2931,75696,3,3,3,0,0,0,3,0
2932,76506,1,0,0,0,0,1,0,0
2932,70616,1,0,0,0,0,0,0,1
2932,72103,2,0,0,0,0,0,2,2
2932,72290,4,0,4,4,4,4,0,0
2932,75934,1,0,0,0,1,0,0,0
2932,76687,1,0,0,0,0,1,0,0
2932,72998,1,0,0,1,0,0,0,0
2932,74473,1,0,0,0,1,0,0,0
2932,76631,1,1,0,0,0,0,0,0
2932,75457,3,3,3,0,0,0,0,3
2933,74800,1,0,0,0,0,1,0,0
2933,75009,7,7,7,7,7,7,7,7
2933,74236,1,0,1,0,0,0,0,0
2933,73308,1,0,0,0,0,1,0,0
2933,75461,4,4,4,0,0,0,4,4
2933,75996,1,1,0,0,0,0,0,0
2933,73595,1,1,0,0,0,0,0,0
2933,74583,1,0,1,0,0,0,0,0
2933,72758,2,2,0,0,0,0,0,2
2933,74887,2,0,2,0,0,2,0,0
2933,74512,1,0,0,0,0,0,0,1
2933,75740,2,2,0,0,0,0,0,2
2934,75156,2,0,0,0,2,2,0,0
2934,75520,1,0,0,0,0,0,1,0
2934,75191,4,4,4,0,0,4,4,0
2934,76485,1,0,1,0,0,0,0,0
2934,76230,1,1,0,0,0,0,0,0
2934,75233,2,2,2,0,0,0,0,0
2934,75140,1,0,0,0,0,1,0,0
2934,76618,1,0,0,0,0,1,0,0
2934,74714,1,0,0,0,0,0,1,0
2934,76001,1,1,0,0,0,0,0,0
2934,75499,1,1,0,0,0,0,0,0
2934,76370,1,0,1,0,0,0,0,0
2934,72278,4,0,0,4,4,4,0,4
2934,73340,3,3,3,0,0,0,3,0
2934,75637,1,0,0,0,0,0,1,0
2935,75555,3,0,3,0,0,0,3,3
2935,71598,1,0,0,0,0,1,0,0
2935,75206,1,0,0,0,0,0,0,1
2935,74752,1,0,0,0,1,0,0,0
2935,74255,4,4,4,4,0,0,4,0
2935,74073,1,0,0,0,1,0,0,0
2935,75498,3,3,0,0,3,0,3,0
2935,75463,1,0,0,0,1,0,0,0
2935,76365,1,0,1,0,0,0,0,0
2935,74083,2,0,2,0,0,0,2,0
2935,76191,1,0,0,0,0,1,0,0
2935,74153,1,1,0,0,0,0,0,0
2935,74377,2,2,2,0,0,0,0,0
2935,75208,1,0,0,0,1,0,0,0
2935,76513,1,0,0,0,0,1,0,0
2936,75098,2,0,0,0,0,2,0,2
2936,75185,2,0,0,2,0,0,2,0
2936,76490,1,1,0,0,0,0,0,0
2936,75091,3,0,3,0,3,0,0,3
2936,74924,4,4,0,4,4,4,0,0
2936,75117,5,0,5,5,0,5,5,5
2936,76305,2,2,2,0,0,0,0,0
2936,76517,1,0,0,0,1,0,0,0
2936,74618,1,0,0,0,0,0,0,1
2936,76063,1,0,0,0,0,1,0,0
2936,74299,3,0,3,3,0,3,0,0
2936,75963,1,0,0,0,0,1,0,0
2936,75579,1,0,0,0,0,0,0,1
2936,73161,3,0,0,0,3,3,0,3
2937,76017,1,0,0,0,0,1,0,0
2937,75975,1,1,0,0,0,0,0,0
2937,76294,1,1,0,0,0,0,0,0
2937,75158,1,0,1,0,0,0,0,0
2937,69647,2,0,2,0,2,0,0,0
2937,74450,3,0,3,0,3,0,3,0
2937,75473,1,1,0,0,0,0,0,0
2937,75447,2,0,0,0,0,0,2,2
2937,75817,1,1,0,0,0,0,0,0
2937,75720,1,0,0,0,0,1,0,0
2937,74511,1,0,0,0,0,1,0,0
2937,74700,2,0,2,0,0,0,0,2
2937,74392,1,0,0,0,0,0,1,0
2938,76335,1,1,0,0,0,0,0,0
2938,75616,2,0,2,0,0,0,2,0
2938,74668,1,0,0,0,0,0,0,1
2938,72587,3,3,0,3,3,0,0,0
2938,76060,1,1,0,0,0,0,0,0
2938,75716,1,0,0,0,1,0,0,0
2938,76405,1,1,0,0,0,0,0,0
2938,72245,2,0,0,0,0,0,2,2
2938,72665,1,0,0,1,0,0,0,0
2938,75059,1,0,0,1,0,0,0,0
2938,76215,1,0,0,0,0,1,0,0
2938,75483,1,0,0,0,0,1,0,0
2938,74332,2,0,0,2,0,0,0,2
2939,75589,1,0,0,0,0,0,0,1
2939,74781,1,0,0,0,0,1,0,0
2939,75472,1,0,1,0,0,0,0,0
2939,75234,2,0,0,2,0,2,0,0
2939,74390,1,0,1,0,0,0,0,0
2939,74886,1,0,1,0,0,0,0,0
2939,74202,3,0,3,0,0,0,3,3
2939,75705,1,0,0,0,0,1,0,0
2939,76311,6,6,6,0,6,6,6,6
2939,76180,1,0,0,0,0,1,0,0
2939,74430,2,2,0,0,0,0,2,0
2939,74860,1,0,0,0,0,0,1,0
2939,75132,1,0,0,1,0,0,0,0
2939,72708,1,0,0,0,0,0,1,0
2940,76342,1,0,0,0,0,1,0,0
2940,75633,1,0,0,0,0,0,0,1
2940,76406,1,0,0,1,0,0,0,0
2940,68978,1,1,0,0,0,0,0,0
2940,75177,1,1,0,0,0,0,0,0
2940,75081,1,0,0,0,0,0,1,0
2940,75733,2,0,0,2,0,0,0,2
2940,76159,1,0,0,0,0,1,0,0
2940,74651,1,0,0,0,1,0,0,0
2940,75215,1,1,0,0,0,0,0,0
2940,75561,1,0,0,0,0,0,0,1
2940,74605,2,2,0,0,2,0,0,0
2941,74838,1,0,0,0,0,0,1,0
2941,76349,1,1,0,0,0,0,0,0
2941,73997,1,0,0,1,0,0,0,0
2941,75556,1,0,0,0,0,1,0,0
2941,75409,1,1,0,0,0,0,0,0
2941,74298,1,0,0,0,1,0,0,0
2941,75539,1,1,0,0,0,0,0,0
2941,76052,6,6,6,0,6,6,6,6
2941,75458,1,0,0,0,0,0,1,0
2941,74503,1,0,1,0,0,0,0,0
2941,73225,1,0,0,0,0,0,0,1
2941,71317,2,0,2,0,0,0,0,2
2941,72943,4,4,4,0,4,0,4,0
2941,74783,2,2,2,0,0,0,0,0
2942,75144,1,0,1,0,0,0,0,0
2942,75121,1,0,1,0,0,0,0,0
2942,76070,1,1,0,0,0,0,0,0
2942,75202,3,0,0,3,3,0,3,0
2942,74071,1,0,0,0,1,0,0,0
2942,74200,1,0,0,0,0,0,0,1
2942,73704,3,3,0,3,3,0,0,0
2942,74031,1,0,0,0,0,0,1,0
2942,72767,3,0,3,3,0,0,0,3
2942,76061,1,1,0,0,0,0,0,0
2942,73479,3,3,0,0,3,0,3,0
2942,75382,1,0,0,0,0,0,1,0
2942,75063,1,0,0,1,0,0,0,0
2942,74360,3,0,3,0,3,0,0,3
2943,75307,1,0,0,1,0,0,0,0
2943,74158,1,0,1,0,0,0,0,0
2943,74767,1,0,0,0,0,0,0,1
2943,74885,1,1,0,0,0,0,0,0
2943,75614,1,0,0,1,0,0,0,0
2943,75252,1,0,0,0,1,0,0,0
2943,72195,1,0,0,0,0,0,1,0
2943,69309,1,1,0,0,0,0,0,0
2943,76279,1,0,0,0,0,1,0,0
2943,75769,1,1,0,0,0,0,0,0
2943,70802,2,2,0,0,0,0,2,0
2943,75672,2,0,0,2,0,0,0,2
2943,73946,1,1,0,0,0,0,0,0
2944,73636,1,0,0,0,0,0,1,0
2944,75411,1,0,0,0,0,0,0,1
2944,75187,1,0,0,0,0,0,0,1
2944,76307,1,0,0,0,0,1,0,0
2944,76237,1,1,0,0,0,0,0,0
2944,75671,1,0,0,0,0,0,1,0
2944,76095,1,1,0,0,0,0,0,0
2944,72037,6,6,6,6,0,6,6,6
2944,76287,1,0,0,0,0,1,0,0
2944,73217,3,0,3,0,0,3,0,3
2944,74981,1,0,0,0,0,0,0,1
2944,71114,1,0,0,0,0,1,0,0
2945,75164,1,0,0,1,0,0,0,0
2945,74996,1,0,0,0,0,0,1,0
2945,74209,1,0,0,0,1,0,0,0
2945,74307,2,0,0,0,0,2,0,2
2945,75974,1,1,0,0,0,0,0,0
2945,75337,1,0,0,0,0,1,0,0
2945,72521,2,2,0,0,0,0,2,0
2945,75168,1,0,0,0,0,1,0,0
2945,74341,1,0,0,0,0,1,0,0
2945,74251,1,0,0,0,0,0,1,0
2945,74292,1,1,0,0,0,0,0,0
2946,73509,3,0,3,0,3,0,3,0
2946,72671,3,3,3,0,0,0,3,0
2946,74469,1,0,0,0,0,0,0,1
2946,76233,1,0,0,0,0,1,0,0
2946,76032,1,1,0,0,0,0,0,0
2946,74290,1,0,0,0,0,0,1,0
